job link,title,location
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=44656360," [NDsoft]부문별 모집(번역,빅데이터,데이터마이닝)",부산해운대구
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=44656365," [NDsoft]부문별 모집(앱개발,Server,Web,네트워크,AI,DB,System)",서울강남구
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=44818395," (주)써로마인드 개발자 모집공고",서울관악구
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=44767207," [입사축하금 150만 지급](주)버블콘 개발자 채용",서울구로구
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=44656368," [NDsoft]부문별모집(앱개발,Server,Web,네트워크,DB,AI,System)",부산해운대구
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=44773553," [6개월 / 정규직 전환 가능] 개발자 인턴십 채용",서울강남구
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=44769680," 데이터 분석가",서울전체
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=44659042," [패스오더] 급성장중인 스타트업 '그로스 마케터' 채용",부산부산진구
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=44769810," 2023 상반기 소네트 정규직 채용 공고(연구/개발, 수성알파시티)",대구수성구
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=44824354," [INEEJI] (주)인이지 부산 채용 공고(AI연구소/기술컨설팅팀)",부산남구
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=44659051," [패스오더] 급성장중인 스타트업 '데이터 엔지니어' 채용",부산부산진구
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=44659085," [패스오더] 급성장중인 스타트업 'Back-End 개발자' 채용",서울강남구
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=44656356," [NDsoft]부문별 모집(번역,데이터마이닝,빅데이터)",서울강남구
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=44599105," 2023년 상반기 반도체 장비사 이솔 부문별 경력사원 수시채용",경기화성시
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=44464485," IT개발팀 쇼핑몰 담당 신입 및 경력직원 모집",서울강남구
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=44817794," 파이썬 Django 개발자",서울영등포구
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=44802187," 파이썬 엔지니어 채용(데이터 프로세싱)",서울강남구
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=44678170," 웹 프로그래밍&웹 개발자 모집 (javascript ,java ,파이썬 개발)",광주남구
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=44668730," 파이썬(딥러닝) 개발자 모집 [신입]",경기용인시 수지구
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=44819333," [백엔드] 파이썬 Django GraphQL 개발 채용",서울영등포구
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=44776096," 웹프로그래밍 & 앱개발자 모집( JAVASCRIPT , JAVA , 파이썬 등)",대전서구
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=44767744," 파이썬 개발 신입 및 경력 채용",서울마포구
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=44780545," [백엔드] 파이썬 Django 개발자",서울영등포구
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=44846451," 파이썬 개발자",경기전체
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=44486422," (정규직) 백엔드 개발자 모십니다 - 파이썬/장고 기반",서울영등포구
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=44841755," [헤딩/엘리스] 백엔드 개발(파이썬)",서울강남구
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=44730389," 파이썬 개발자모집 채용",서울영등포구
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=44764736," 미국근무 스마트팩토리 신입 채용",미국오하이오주
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=44734214," 도미노피자 각 부문 (자회사/관계사포함) 공개채용",서울강남구
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=44741199," [모비데이즈] R&D 백엔드/파이썬 개발자 경력직 채용(-1.31)",서울강남구
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=44839963," 파이썬 개발 - 의정부 / 재택근무 / 교육지원",경기의정부시
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=44752708," [SK시그넷] 각 부문 별 신입/경력직 모집",서울영등포구
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=44808476," C# /C++/파이선 프로그램 사용가능자 모집",경기부천시
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=44691279," 파이썬 데이터분석 & 데이터 시각화",서울전체
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=44784045," [신입사원] 파이썬 개발자 계약직 모집 공고",서울동대문구
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=44694074," IT 프로그래밍, C언어,자바,파이썬 강사 채용",서울강동구
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=44736737," 캐논코리아 각 부문 채용 (본사/지사)",서울강남구
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=44724303," SaaS플랫폼 웹솔루션 자바 재배로직/파이썬 AI모델링 개발자",서울구로구
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=44797338," [SK바이오팜] 각 부문 구성원 모집",경기성남시
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=42839769," [AI Startup] 파이썬 백엔드 엔지니어",서울전체
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=44822693," 기흥 S대기업 장기 프로젝트 ( 파이썬 개발자 ) 즉시 투입",경기용인시 기흥구
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=44822576," 자바/파이선/프로그램 개발자 훈련교사(강사) 채용(경력자우대)",인천미추홀구
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=44460783," 파이썬 자바 웹 경력직(경력자 및 전문연 병특가능)",서울금천구
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=44783873," (주)수산이앤에스 연구개발분야 채용",서울강남구
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=44744223," 한국전자금융(주)  IT부문/CS기기관리 부문  신입/경력 직원 수시채용",서울강남구
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=44809262," [SGA 그룹사] 부문별 공개 채용",서울송파구
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=44795479," CREVERSE 신입/경력사원 수시채용",서울강남구
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=44659527," (주)지식팩토리 학생 코딩 강사 채용(파이썬, 데이터 분석 등)",부산해운대구
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=44825924," 2023년도 상반기 정기채용(경력/신입) 모집 공고",경기성남시 분당구
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=44731614," 2023년 상반기 신입 및 경력 수시채용",서울서초구
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=44784589," ㈜루텍 2023 신입/경력사원 정기 공개채용 (연구개발/ 품질관리/ 생산/기술영업/ 경영지원)",경기수원시 영통구
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=43221043," LG CNS 각 부문 경력사원 상시 채용",서울강서구
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=42912594," 각 분야 채용공고",서울용산구
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=44761514," [주3일 원격근무] 2023년 1월 비상교육그룹 직무별 신입/경력 대규모 인재채용",서울구로구
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=44796310," 개발(백/프론트엔드),분석,시스템기획,GA개발,세일즈 경리,세일즈포스PM,마케팅툴 구축,UX디자인",서울강남구
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=44777221," (씨젠) 경력직 채용(회계, 해외영업, SW, UX, 해외법인관리)",서울송파구
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=44550559," [쿠팡이츠서비스] 전략 담당자 및 데이터분석 담당자 경력 채용",서울강남구
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=44671055," [Coupang]Instock Management(Service Excellence Data Analysis",서울송파구
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=44540041," 공공사업 프로젝트 데이터 수행 PM 채용",서울서초구
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=44713777," 디자인 에이전시 팀장, 사원 채용 (연봉 인상 보장)",서울강남구
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=44825700," [티빙] 개발부문 경력채용",서울마포구
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=44839644," [한국자산평가][대체평가부문] 신입(인턴) 및 경력직원 채용공고",서울종로구
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=44778479," 데이터엔지니어 & 분석가 신입 및 경력직 채용",서울강남구
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=44773429," 인공지능 및 머신러닝 연구원 (경력무관, 신입가능)",경기안산시 단원구
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=44776832," [2023 아이코닉무브먼트 채용공고] 시각디자이너",부산해운대구
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=44765503," (주)알엠소프트 Java, 클라우드 개발자 모집",대전서구
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=44737074," 쿠팡CFS 물류, 엔지니어,경영지원 경력직 모집",전국
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=44838899," (주)쎄트렉아이 위성 시스템 개발 및 검증 담당자 모집",대전유성구
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=44734789," [쿠팡CFS]인사부문(HRM, Recruiting, ER) 대규모 채용",서울송파구
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=44802697," [SAMG엔터테인먼트] 캐치 티니핑 제작팀 채용 (각 부문별)",서울강남구
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=44757274," [ASML] Brion Field Applications Engineer-석사신입 or 3년",경기화성시
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=44779546," [DB하이텍] Brand사업부 1월 경력사원 채용",경기부천시
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=44248002," [듀폰코리아] Data Engineer 채용 (경력)",충남천안시
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=44809003," 비엠스마일 2023년 상반기 대규모 마케터 모집",서울강남구
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=44764245," 생물정보학 연구원 모집 (신입/경력)",인천연수구
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=44807617," [창신INC] 2023년 1월 경력직 수시채용 (해외영업)",부산사하구
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=44729067," NH농협카드 전문직 채용공고(자동차할부 리스크관리, 한도전략 )",서울종로구
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=44813679," 테스트 엔지니어 채용",대전유성구
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=44779597," [브이에이스튜디오] 프로젝트 아티스트 채용",서울강남구
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=44606654," [한샘] 전사 보안 담당자",서울전체
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=44838088," Big Data 분석가 채용",경남김해시
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=44844052," 최적화 알고리즘 개발",서울전체
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=44792035," [외국계] Software Engineer",경기성남시 분당구
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=44845679," [외국계] Software Engineer (1년~5년)",경기성남시 분당구
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=44827224," HDX그룹 HDXWILL 각 분야 채용 공고",서울종로구
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=44680722," SW개발, HW개발 신입/경력 채용(APP, Firmware,Hardware)",경기성남시 분당구
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=44756504," 연합정밀(주) 판교통신연구소 신입/경력 연구원 채용",경기성남시 분당구
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=44738925," Junior DBA",서울강남구
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=43697192," 휘슬사업부 인재 채용 (서비스기획/B2B영업/UI·UX/마케팅 등)",서울강남구
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=44703775," ㈜리얼타임테크 SW 개발 신입/경력 채용",대전유성구
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=44767590," [딜라이브] RPA사업팀 개발자(신입/경력) 채용",서울송파구
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=44822371," (주)한화/글로벌 App 개발자 경력사원 모집",경기성남시 분당구
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=44827318," 연구개발, S/W 신입 및 경력사원 모집",경기용인시 기흥구
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=44812217," [여의도/일본계]스마트폰 카메라 시스템 엔지니어(신입가능)",서울영등포구
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=44713919," [본사] DT사업본부 솔루션 기획사업 인재채용 Mj2P",서울영등포구
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=44646201," 전 직무 채용 [개발/품질/회로설계/사업기획]",경기성남시 분당구
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=44463673," [한국전력과정/취업연계과정] 2023년도 국비 기술교육생 모집",광주광산구
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=44737895," 각 분야별 신입 및 경력사원 모집",서울송파구
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=44667280," 2023 상반기 각 부문 신입 및 경력 채용(병역특례지정업체)",경기군포시
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=44805495," 2023 엔젤로보틱스 각 분야 채용 (전문연구요원 포함)",서울성동구
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=44671974," P열O정W좋E아R[AR, 메타버스]기획마케팅/3D/2D/unity개발/3D/HR",서울강남구
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=44683843," [백엔드/프론트엔드] IT 솔루션 개발자 정규직 채용 (경력&신입)",서울강남구
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=44762958," [GOPIZZA 채용] 미래기술연구소 기획자 / AI 연구원 모집",서울마포구
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=44769559," 2023 상반기 부문별 공개채용",서울서초구
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=43408746," 언리얼, 유니티 개발자",서울전체
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=44758145," [플라이빗 가상자산거래소 (FLYBIT)] 각 부문별 신입/경력 직원채용",서울강남구
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=44728453," [DBA(팀장급)/정보보안/QA엔지니어] 신입/경력 모집",서울서초구
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=44751967," HR-Tech 스타트업 : 데이터 사이언스 교육 콘텐츠(HRD) 기획 PM",서울강남구
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=44661279," [판교 연구소] 개발(SW/FW/HW) 연구원 모집(신입/경력)",경기성남시 분당구
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=44768062," [주 3일/유연근무제] 각 부문 채용",서울강서구
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=44753833," (주)푸드테크 하반기 IT부문 채용",서울강남구
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=44606424," [하나금융그룹 자회사] 경력직 수시 채용",서울중구
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=44736598," [GIANTSTEP] 부문별 수시채용 모음",서울강남구
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=44807776," C++/Java/응용프로그램 개발 신입 및 경력 채용",서울금천구
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=44833011," 백엔드/프론트엔드/서비스기획/해외플랫폼구축/디지털마케팅",서울강남구
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=44822298," [블리자드엔터테인먼트] 부문별 수시채용 모음",서울전체
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=44766092," 2023 상반기 공개 채용",서울서초구
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=44288620," [넷마블] 부문별 수시채용 모음",서울구로구
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=44638478," AI, 머신러닝 데이터분석가 등 신입 및 경력 채용",서울강남구
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=44670858," 대한민국 IT 스타트업과 미래를 이끌어 갈 인재를 채용합니다.",경기성남시
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=44541544," 한국폴리텍대학 전문기술·하이테크과정 신입생 모집",전국
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=44779791," [카카오브레인] 부문별 수시채용 모음",경기성남시
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=44729723," [한화생명보험] 부문별 수시채용 모음",서울영등포구
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=44528796," [카카오페이증권] 부문별 수시채용 모음",경기성남시 분당구
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=44812714," [카페24] 부문별 수시채용 모음",서울동작구
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=44787492," [스마일게이트] 부문별 수시채용 모음",경기성남시 분당구
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=44752604," IT 부문 신입 채용",서울서초구
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=44804919," 2023 상반기 퀸텟시스템즈 공개채용",서울영등포구
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=44838333," ㈜에이앤지테크놀로지 2023년 상반기 신입 및 경력 채용",경기시흥시
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=44825269," 상반기 각 부문 신입 및 경력 모집",경기성남시
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=44765932," 각 부문별 신입/경력직 채용",서울송파구
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=44765454," [LG유플러스] 부문별 수시채용 모음",서울전체
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=44727785," 노랑풍선 CRM/법인영업/MD/호텔/IT기획/CS 부문 채용",서울중구
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=44802306," 에스디바이오센서(주) 수원본사 연구개발부문 신입/경력직 모집",경기수원시 영통구
https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=44694522," 한국유미코아 기술연구소 채용",충남천안시 서북구
